OG0008552_00	GO:0007017,GO:0005874
OG0000581_00	GO:0005759,GO:0016887,GO:0005524,GO:0051603
OG0001502_00	GO:0005739,GO:0005759,GO:0004830,GO:0070183,GO:0006436
OG0001609_00	GO:0003723
OG0005832_00	GO:0015842,GO:0022857,GO:0043195,GO:0030672,GO:0005335
OG0009532_00	GO:0003743,GO:0005737,GO:0005852
OG0003365_00	GO:0030832,GO:0004674,GO:0018105,GO:0000146
OG0006649_00	GO:0017150
OG0010336_00	GO:0005634,GO:0000978,GO:0006357,GO:0000981
OG0010400_00	GO:0005886,GO:0016020
OG0004023_00	GO:0005096,GO:0007264,GO:2001136,GO:0005737
OG0004706_00	GO:0005739,GO:0009081,GO:0009099,GO:0009098,GO:0004084
OG0004179_00	GO:0005615
OG0003790_00	GO:0019842,GO:0017187,GO:0008488
OG0010509_00	GO:0015179,GO:0003333
OG0000724_00	GO:0016020
OG0010205_00	GO:0060395,GO:0006355,GO:0009653,GO:0071144,GO:0030154,GO:0070411,GO:0006357,GO:0140416
OG0003490_00	GO:0016922,GO:0045892,GO:0031492,GO:0016514
OG0006358_00	GO:0070006,GO:0005615,GO:0008270,GO:0005737,GO:0016020,GO:0042277,GO:0043171,GO:0006508
OG0006660_00	GO:0070782,GO:0043652,GO:0016020,GO:0005886,GO:1902742
OG0000118_00	GO:0007608,GO:0050911,GO:0016020,GO:0005886,GO:0004984,GO:0005549
OG0004312_00	GO:0005024,GO:0005524,GO:0007178,GO:0016020,GO:0005886,GO:0030509,GO:0004675,GO:0004674,GO:0043235,GO:0071363,GO:0006468
OG0004150_00	GO:0003756,GO:0005615,GO:0016971,GO:0000139,GO:0006457
OG0006462_00	GO:1905515,GO:0035869
OG0003060_00	GO:0005737,GO:0019781,GO:0045116,GO:0032446
OG0002056_00	GO:0061630,GO:0005829,GO:0072344,GO:1990116,GO:0043023,GO:1990112
OG0003231_00	GO:0005869,GO:0007017
OG0002953_00	GO:0005247,GO:0005769,GO:0005886,GO:0005794,GO:0008021,GO:0015299
OG0002225_00	GO:0000244
OG0003129_00	GO:0061630,GO:0071013,GO:0000209
OG0008523_00	GO:0061630,GO:0008582,GO:0007411,GO:0005634,GO:0005886
OG0003764_00	GO:0000776,GO:0007094,GO:0034501,GO:0033316,GO:0018105,GO:0005634,GO:0004674,GO:0004712,GO:0007059
OG0010089_00	GO:0005198,GO:0016010,GO:0005622
OG0007760_00	GO:0099536,GO:0045202,GO:0005886
OG0000989_00	GO:0016020
OG0005843_00	GO:0048856,GO:0005509,GO:0005615,GO:0050840,GO:0005518
OG0006061_00	GO:0004725
OG0005514_00	GO:0005634,GO:0006357,GO:0030182,GO:0000977,GO:0000981
OG0006494_00	GO:0016020,GO:0070536,GO:0061578,GO:0005768
OG0001129_00	GO:0032504,GO:0005615
OG0008055_00	GO:0008017,GO:0036064,GO:0005856,GO:0005879,GO:0005814,GO:0036126
OG0007465_00	GO:0009922,GO:0030148,GO:0005789,GO:0034626,GO:0016020,GO:0019367,GO:0042761,GO:0034625
OG0002189_00	GO:0000122,GO:0005634,GO:0001227,GO:0000978
OG0005324_00	GO:0016051,GO:0016020,GO:0008146
OG0008244_00	GO:0060170,GO:0060271,GO:0032880,GO:0035869
OG0005126_00	GO:0005794,GO:0007030
OG0001610_00	GO:0005737,GO:0004683,GO:0035556,GO:0004674,GO:0005516
OG0007036_00	GO:0005615,GO:0008613,GO:0001664,GO:0007589
OG0004491_00	GO:0005634,GO:0006334
OG0007634_00	GO:0016020
OG0001931_00	GO:0005737
OG0007477_00	GO:0070005,GO:0004177,GO:0006508,GO:0008234,GO:0005737,GO:0043418,GO:0009636
OG0004483_00	GO:0005783,GO:0042171
OG0001008_00	GO:0008017,GO:0005881,GO:0000226,GO:0005929
OG0008047_00	GO:0000978,GO:0006355,GO:0000981
OG0005602_00	GO:0005737,GO:0043023,GO:0000055,GO:0005634
OG0006782_00	GO:0019915,GO:0005829,GO:0010890,GO:0005811
OG0001923_00	GO:0006302,GO:0070531,GO:0070552
OG0005413_00	GO:0006893,GO:0090522,GO:0000145,GO:0016020,GO:0006887,GO:0006886
OG0001664_00	GO:0000938,GO:0042147
OG0002679_00	GO:0005030,GO:0007275,GO:0004714,GO:0030424,GO:0010976,GO:1990090,GO:0033674,GO:0043235,GO:0043121,GO:0051897,GO:0005886,GO:0007169
OG0000053_00	GO:0004659,GO:0008299
OG0006572_00	GO:0007005,GO:0005739,GO:0005634
OG0009119_00	GO:0007165,GO:0005525,GO:0016020
OG0009461_00	GO:0005509
OG0004462_00	GO:0000978,GO:0000981,GO:0090575,GO:0006357
OG0009814_00	GO:0005525
OG0006652_00	GO:0016020
OG0000225_00	GO:1904423,GO:0045547,GO:0005783,GO:0016094,GO:0016765
OG0000409_00	GO:0035336,GO:0005777,GO:0043231,GO:0080019
OG0005590_00	GO:0006357,GO:0005634
OG0004618_00	GO:0035556,GO:0004435,GO:0051209,GO:0048015,GO:0046488
OG0001851_00	GO:0018344,GO:0005968,GO:0005829,GO:0016192,GO:0005092,GO:0007264,GO:0005634,GO:0005737
OG0010048_00	GO:0032509,GO:0000813,GO:0043328,GO:0044877
OG0004979_00	GO:0006744,GO:0008425,GO:0008168
OG0001499_00	GO:0055085,GO:0016020
OG0004360_00	GO:0006487,GO:0005789
OG0004936_00	GO:0051015,GO:0015629,GO:0005885,GO:0034314,GO:0005200
OG0000446_00	GO:0005634,GO:0005737
OG0006022_00	GO:0007423,GO:0007219
OG0000631_00	GO:0006538,GO:0004352,GO:0005739
OG0006548_00	GO:0006357,GO:0000981,GO:0005634
OG0006113_00	GO:0006364,GO:0032040,GO:0034388
OG0004458_00	GO:0032543,GO:0070681,GO:0005739,GO:0030956,GO:0050567,GO:0016884
OG0009552_00	GO:0046512,GO:0042759,GO:0017040,GO:0046514,GO:0005576
OG0004003_00	GO:0005802
OG0006745_00	GO:0000506,GO:0006506,GO:0017176
OG0001393_00	GO:0000281,GO:0000724,GO:0005813,GO:0032266,GO:0005765,GO:0032465,GO:0030496
OG0006330_00	GO:0097255,GO:0000492,GO:1990904,GO:0005737,GO:0006364
OG0000170_00	GO:0004222,GO:0031012,GO:0006508,GO:0030198
OG0007180_00	GO:0005783,GO:0000030,GO:0035269
OG0001151_00	GO:0005886,GO:0007186,GO:0004930
